날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,종목코드,index
2025-04-14,27500.0,27650.0,27250.0,27450.0,19907.0,0.18248175182481752,11574.0,14.94,2.37,1837.0,0.0,0.0,475560,
2025-04-14,53100.0,53100.0,52400.0,52700.0,26806.0,-0.7532956685499058,44663.0,6.9,1.18,7635.0,1.9,1000.0,192080,
2025-04-14,7500.0,7960.0,7480.0,7610.0,239849.0,2.4226110363391657,29689.0,4.78,0.26,1591.0,0.0,0.0,393890,
2025-04-14,1680.0,1847.0,1631.0,1678.0,2164992.0,6.0012634238787115,1339.0,17.48,1.25,96.0,0.0,0.0,299170,
2025-04-14,57800.0,61400.0,57800.0,60900.0,331164.0,6.282722513089005,14903.0,56.28,4.09,1082.0,0.36,217.0,012510,
2025-04-14,2950.0,3100.0,2950.0,3055.0,5144.0,3.5593220338983054,9941.0,0.0,0.31,0.0,0.0,0.0,224060,
2025-04-14,0.0,0.0,0.0,380.0,0.0,0.0,3972.0,0.0,0.1,0.0,0.0,0.0,043090,
2025-04-14,27300.0,29150.0,27150.0,27750.0,342323.0,6.118546845124283,14375.0,19.06,1.93,1456.0,0.0,0.0,213420,
2025-04-14,22300.0,22650.0,20750.0,22000.0,220663.0,1.3824884792626728,9756.0,0.0,2.26,0.0,0.0,0.0,317330,
2025-04-14,3945.0,4060.0,3935.0,4055.0,87511.0,3.4438775510204076,6369.0,32.44,0.64,125.0,0.0,0.0,077360,
2025-04-14,7110.0,7200.0,7000.0,7090.0,414554.0,1.2857142857142856,5653.0,19.37,1.25,366.0,0.63,45.0,004830,
2025-04-14,10250.0,10440.0,10250.0,10300.0,34731.0,1.1787819253438114,0.0,0.0,0.0,0.0,0.49,50.0,004835,
2025-04-14,1657.0,1670.0,1641.0,1650.0,467410.0,-0.3021148036253776,2473.0,3.15,0.67,523.0,1.82,30.0,090410,
2025-04-14,2690.0,2740.0,2660.0,2705.0,60913.0,1.8832391713747645,2927.0,7.06,0.92,383.0,1.85,50.0,024900,
2025-04-14,4320.0,4570.0,4300.0,4370.0,43824.0,4.796163069544365,6335.0,0.0,0.69,0.0,0.0,0.0,263600,
2025-04-14,43000.0,43000.0,41950.0,42500.0,88375.0,-0.7009345794392523,12332.0,0.0,3.45,0.0,0.0,0.0,194480,
2025-04-14,4600.0,4800.0,4575.0,4780.0,260569.0,4.026115342763874,2069.0,48.28,2.31,99.0,0.0,0.0,263800,
2025-04-14,6090.0,6410.0,6010.0,6150.0,185637.0,2.329450915141431,2109.0,0.0,2.92,0.0,0.0,0.0,206560,
2025-04-14,6350.0,6480.0,6270.0,6460.0,89131.0,1.7322834645669292,3644.0,24.56,1.77,263.0,0.0,0.0,261200,
2025-04-14,73400.0,73700.0,71700.0,73300.0,47017.0,-0.13623978201634876,53874.0,6.55,1.36,11193.0,0.55,400.0,145720,
2025-04-14,4400.0,4565.0,4390.0,4565.0,46924.0,3.5147392290249435,13627.0,12.24,0.33,373.0,8.11,370.0,067990,
2025-04-14,6360.0,6480.0,6350.0,6480.0,23111.0,0.7776049766718507,8202.0,10.4,0.79,623.0,4.32,280.0,002150,
2025-04-14,5590.0,5600.0,5460.0,5580.0,129594.0,0.7220216606498195,3999.0,13.04,1.4,428.0,2.15,120.0,006620,
2025-04-14,2125.0,2155.0,2115.0,2145.0,56998.0,0.0,4087.0,0.0,0.52,0.0,0.0,0.0,100130,
2025-04-14,3580.0,3630.0,3540.0,3600.0,57266.0,1.9830028328611897,7503.0,0.0,0.48,0.0,3.61,130.0,005160,
2025-04-14,6140.0,6150.0,6080.0,6140.0,29464.0,0.9868421052631579,32217.0,18.11,0.19,339.0,1.63,100.0,460850,
2025-04-14,2680.0,2945.0,2605.0,2625.0,3519077.0,5.633802816901409,4237.0,70.95,0.62,37.0,3.05,80.0,075970,
2025-04-14,8510.0,8670.0,8510.0,8670.0,57468.0,2.7251184834123223,34740.0,3.02,0.25,2869.0,8.07,700.0,460860,
2025-04-14,15040.0,15150.0,14880.0,15050.0,123710.0,0.6688963210702341,12177.0,14.03,1.24,1073.0,1.2,180.0,086450,
2025-04-14,6730.0,6740.0,6540.0,6700.0,14002.0,0.14947683109118087,52450.0,1.49,0.13,4500.0,8.96,600.0,001230,
2025-04-14,33650.0,34000.0,33400.0,34000.0,1144.0,1.040118870728083,14865.0,19.93,2.29,1706.0,2.94,1000.0,023450,
2025-04-14,2240.0,2340.0,2220.0,2260.0,815799.0,0.4444444444444444,2969.0,7.29,0.76,310.0,0.88,20.0,004140,
2025-04-14,3430.0,3490.0,3310.0,3465.0,356808.0,4.054054054054054,2591.0,9.79,1.34,354.0,0.0,0.0,099410,
2025-04-14,6010.0,6050.0,6000.0,6000.0,6439.0,0.0,12845.0,6.13,0.47,978.0,5.0,300.0,007590,
2025-04-14,3530.0,3580.0,3530.0,3550.0,10414.0,-0.14064697609001406,25181.0,0.0,0.14,0.0,8.45,300.0,005960,
2025-04-14,17310.0,17990.0,17310.0,17990.0,229.0,2.215909090909091,0.0,0.0,0.0,0.0,1.95,350.0,005965,
2025-04-14,24000.0,24150.0,23500.0,23950.0,75848.0,0.0,16296.0,16.31,1.47,1468.0,3.26,780.0,026960,
2025-04-14,3795.0,3810.0,3725.0,3760.0,46937.0,-0.922266139657444,1741.0,0.0,2.16,0.0,0.0,0.0,002210,
2025-04-14,3705.0,3760.0,3705.0,3730.0,12121.0,0.8108108108108109,8060.0,5.48,0.46,681.0,5.36,200.0,102260,
2025-04-14,26000.0,26050.0,24700.0,25450.0,633244.0,0.0,5816.0,25.63,4.38,993.0,0.98,250.0,033500,
2025-04-14,57400.0,59200.0,55800.0,57700.0,211530.0,-2.2033898305084745,11512.0,61.91,5.01,932.0,0.26,150.0,025950,
2025-04-14,98500.0,98500.0,97400.0,97700.0,7032.0,-0.20429009193054137,157349.0,10.84,0.62,9012.0,2.25,2200.0,000640,
2025-04-14,43900.0,44800.0,43500.0,44650.0,4934.0,2.057142857142857,75035.0,35.41,0.6,1261.0,1.57,700.0,170900,
2025-04-14,2975.0,3070.0,2960.0,3015.0,9654.0,1.3445378151260505,8859.0,0.0,0.34,0.0,4.98,150.0,088130,
2025-04-14,14300.0,14300.0,14000.0,14080.0,38787.0,0.5714285714285714,16818.0,18.98,0.84,742.0,3.55,500.0,028100,
2025-04-14,5190.0,5220.0,5100.0,5140.0,16129.0,-0.3875968992248062,10151.0,5.4,0.51,951.0,2.92,150.0,041930,
2025-04-14,545.0,547.0,538.0,544.0,183525.0,0.1841620626151013,4135.0,5.73,0.13,95.0,7.35,40.0,001520,
2025-04-14,7330.0,7490.0,7270.0,7270.0,5250.0,-4.089709762532982,0.0,0.0,0.0,0.0,2.06,150.0,001527,
2025-04-14,6890.0,7010.0,6880.0,7010.0,1156.0,2.936857562408223,26339.0,0.0,0.27,0.0,0.0,0.0,084670,
2025-04-14,5520.0,5550.0,5350.0,5510.0,255493.0,5.961538461538462,18628.0,3.17,0.3,1736.0,7.26,400.0,082640,
2025-04-14,1304.0,1335.0,1304.0,1313.0,25809.0,0.6901840490797546,4146.0,5.94,0.32,221.0,3.81,50.0,060380,
2025-04-14,3600.0,3625.0,3570.0,3570.0,4850.0,-1.5172413793103448,0.0,0.0,0.0,0.0,2.52,90.0,001525,
2025-04-14,19500.0,19830.0,19500.0,19790.0,15686.0,1.695786228160329,41506.0,3.31,0.48,5975.0,2.02,400.0,079960,
2025-04-14,1380.0,1639.0,1370.0,1575.0,139508373.0,15.047479912344777,733.0,0.0,2.15,0.0,0.0,0.0,008970,
2025-04-14,1771.0,1780.0,1749.0,1780.0,34427.0,0.5081874647092038,6404.0,6.9,0.28,258.0,0.0,0.0,228340,
2025-04-14,4385.0,5200.0,4350.0,4485.0,237445.0,1.4705882352941175,9676.0,7.63,0.46,588.0,2.23,100.0,092780,
2025-04-14,1890.0,1920.0,1886.0,1916.0,12273.0,1.108179419525066,8537.0,1.87,0.22,1027.0,1.57,30.0,088910,
2025-04-14,20900.0,20950.0,20300.0,20500.0,54217.0,0.0,2924.0,15.48,7.01,1324.0,0.34,70.0,094170,
2025-04-14,32550.0,34550.0,32450.0,34100.0,63653.0,4.761904761904762,50436.0,6.05,0.68,5641.0,2.35,800.0,049770,
2025-04-14,2280.0,2295.0,2215.0,2230.0,23610.0,-0.6681514476614699,11397.0,4.75,0.2,469.0,3.59,80.0,013120,
2025-04-14,1700.0,1740.0,1668.0,1715.0,1633863.0,-2.055968018275271,2279.0,4.39,0.75,391.0,2.92,50.0,018500,
2025-04-14,35800.0,36400.0,35350.0,36000.0,11684.0,0.8403361344537815,68077.0,6.35,0.53,5671.0,3.06,1100.0,006040,
2025-04-14,5030.0,5100.0,5000.0,5070.0,13240.0,0.7952286282306162,9186.0,0.0,0.55,0.0,0.0,0.0,030720,
2025-04-14,32900.0,33400.0,32600.0,32950.0,13103.0,0.0,26401.0,15.02,1.25,2194.0,1.82,600.0,014820,
2025-04-14,18150.0,18150.0,17520.0,18120.0,59.0,2.430751837196156,0.0,0.0,0.0,0.0,3.59,650.0,014825,
2025-04-14,14290.0,14390.0,14000.0,14240.0,3185.0,-0.21023125437981782,21533.0,3.3,0.66,4321.0,3.93,560.0,111380,
2025-04-14,6800.0,6880.0,6700.0,6820.0,18999.0,0.5899705014749262,15848.0,9.9,0.43,689.0,2.2,150.0,163560,
2025-04-14,7780.0,7780.0,7650.0,7720.0,3008.0,0.2597402597402597,17698.0,214.44,0.44,36.0,5.18,400.0,109860,
2025-04-14,10470.0,10670.0,10370.0,10530.0,5750.0,0.2857142857142857,16518.0,18.38,0.64,573.0,0.33,35.0,032960,
2025-04-14,40200.0,40600.0,40150.0,40600.0,660.0,0.9950248756218906,189318.0,0.0,0.21,0.0,2.46,1000.0,004890,
2025-04-14,1081.0,1081.0,1012.0,1023.0,27543.0,0.0,921.0,0.0,1.11,0.0,0.0,0.0,023790,
2025-04-14,1225.0,1255.0,1225.0,1245.0,18916.0,1.6326530612244898,7894.0,0.0,0.16,0.0,0.0,0.0,002690,
2025-04-14,28450.0,28450.0,27750.0,27900.0,278047.0,-0.53475935828877,15658.0,11.27,1.78,2476.0,0.43,120.0,005290,
2025-04-14,8890.0,8930.0,8590.0,8700.0,141303.0,1.7543859649122806,19279.0,0.0,0.45,0.0,0.0,0.0,025900,
2025-04-14,5940.0,6010.0,5910.0,6010.0,21633.0,1.1784511784511784,13413.0,6.06,0.45,991.0,3.0,180.0,000020,
2025-04-14,289000.0,291000.0,279500.0,283500.0,113107.0,-1.2195121951219512,91241.0,0.0,3.11,0.0,0.71,2000.0,000150,
2025-04-14,116800.0,118500.0,115500.0,118200.0,2500.0,1.1986301369863013,0.0,0.0,0.0,0.0,1.69,2000.0,000157,
2025-04-14,46350.0,48300.0,45700.0,47650.0,303978.0,5.187637969094923,6770.0,0.0,7.04,0.0,0.0,0.0,454910,
2025-04-14,44150.0,44250.0,43100.0,43250.0,202292.0,-1.1428571428571428,59457.0,4.7,0.73,9203.0,3.7,1600.0,241560,
2025-04-14,23800.0,23850.0,22950.0,23350.0,3014484.0,-0.2136752136752137,11113.0,268.39,2.1,87.0,0.0,0.0,034020,
2025-04-14,132300.0,136400.0,130000.0,133200.0,8271.0,0.7564296520423601,0.0,0.0,0.0,0.0,1.54,2050.0,000155,
2025-04-14,24350.0,24750.0,23900.0,24300.0,60133.0,1.6736401673640167,20981.0,8.52,1.16,2853.0,0.66,160.0,131970,
2025-04-14,13880.0,14050.0,13790.0,13860.0,103082.0,-0.07209805335255948,6265.0,0.0,2.21,0.0,0.0,0.0,336260,
2025-04-14,3940.0,4155.0,3940.0,4140.0,16919.0,-0.36101083032490977,0.0,0.0,0.0,0.0,0.0,0.0,33626K,
2025-04-14,7600.0,7600.0,7490.0,7580.0,678.0,-0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,33626L,
2025-04-14,2975.0,3125.0,2975.0,3115.0,168202.0,7.0446735395189,6856.0,4.66,0.45,668.0,3.85,120.0,016740,
2025-04-14,3355.0,3500.0,3150.0,3210.0,449912.0,-4.888888888888889,1477.0,0.0,2.17,0.0,0.0,0.0,073190,
2025-04-14,12110.0,12340.0,11620.0,12000.0,70922.0,0.41841004184100417,815.0,80.0,14.72,150.0,0.0,0.0,176750,
2025-04-14,0.0,0.0,0.0,973.0,0.0,0.0,2065.0,0.0,0.47,0.0,0.0,0.0,030350,
2025-04-14,3100.0,3180.0,3070.0,3180.0,302070.0,3.5830618892508146,2104.0,7.16,1.51,444.0,0.0,0.0,203650,
2025-04-14,2850.0,2895.0,2775.0,2895.0,132034.0,2.1164021164021163,2316.0,18.09,1.25,160.0,0.0,0.0,223250,
2025-04-14,1506.0,1568.0,1494.0,1540.0,154291.0,2.257636122177955,2180.0,0.0,0.71,0.0,0.0,0.0,060570,
2025-04-14,2530.0,2800.0,2415.0,2425.0,3502073.0,-4.901960784313726,1568.0,8.75,1.55,277.0,0.0,0.0,362990,
2025-04-14,6180.0,6330.0,6160.0,6320.0,94102.0,3.606557377049181,6003.0,27.84,1.05,227.0,3.16,200.0,192650,
2025-04-14,0.0,0.0,0.0,3810.0,0.0,0.0,140.0,0.0,27.21,0.0,0.0,0.0,217620,
2025-04-14,5640.0,6020.0,5640.0,5850.0,81620.0,3.9076376554174073,14730.0,0.0,0.4,0.0,0.0,0.0,016670,
2025-04-14,10500.0,10700.0,10400.0,10400.0,5913.0,-0.4784688995215311,20419.0,9.83,0.51,1058.0,0.96,100.0,187870,
2025-04-14,1998.0,2020.0,1997.0,2015.0,45934.0,0.8508508508508509,0.0,0.0,0.0,0.0,0.0,0.0,489730,
2025-04-14,11900.0,12080.0,11880.0,12050.0,2760.0,0.33305578684429643,27193.0,0.0,0.44,0.0,1.24,150.0,024090,
2025-04-14,14120.0,14170.0,13680.0,14000.0,326070.0,2.18978102189781,5836.0,114.75,2.4,122.0,0.71,100.0,003160,
2025-04-14,4660.0,4850.0,4550.0,4685.0,827592.0,3.8802660753880267,3463.0,4.91,1.35,954.0,0.0,0.0,092200,
2025-04-14,13730.0,13900.0,13500.0,13780.0,28074.0,3.3758439609902475,10145.0,19.17,1.36,719.0,1.31,180.0,110990,
2025-04-14,5240.0,5330.0,5110.0,5300.0,10055.0,1.338432122370937,7200.0,6.35,0.74,834.0,3.4,180.0,263690,
2025-04-14,1935.0,1994.0,1907.0,1990.0,690300.0,4.6267087276550996,1091.0,0.0,1.82,0.0,0.0,0.0,214680,
2025-04-14,49600.0,49600.0,47350.0,48350.0,117018.0,-0.10330578512396695,5022.0,109.64,9.63,441.0,0.0,0.0,347850,
2025-04-14,18270.0,18660.0,18170.0,18210.0,162569.0,-0.2191780821917808,6466.0,55.52,2.82,328.0,0.0,0.0,263720,
2025-04-14,36700.0,36950.0,35800.0,36150.0,199616.0,-0.9589041095890412,7141.0,32.74,5.06,1104.0,0.0,0.0,376300,
2025-04-14,4040.0,4240.0,3910.0,4235.0,18533.0,6.407035175879397,5146.0,33.88,0.82,125.0,0.0,0.0,109740,
2025-04-14,0.0,0.0,0.0,203.0,0.0,0.0,303.0,0.0,0.67,0.0,0.0,0.0,196490,
2025-04-14,2480.0,2575.0,2475.0,2540.0,15594.0,2.4193548387096775,6055.0,0.0,0.42,0.0,0.0,0.0,066900,
2025-04-14,9220.0,9440.0,8600.0,8660.0,381764.0,-3.2402234636871508,1406.0,0.0,6.16,0.0,0.0,0.0,127120,
2025-04-14,10590.0,10590.0,10180.0,10500.0,24702.0,1.0587102983638113,13395.0,23.49,0.78,447.0,1.9,200.0,092070,
2025-04-14,16910.0,17350.0,16790.0,17220.0,96046.0,2.014218009478673,13386.0,75.86,1.29,227.0,0.0,0.0,039840,
2025-04-14,3630.0,3700.0,3630.0,3695.0,19786.0,1.790633608815427,14212.0,5.01,0.26,737.0,4.06,150.0,013570,
2025-04-14,730.0,750.0,720.0,728.0,640673.0,-0.273972602739726,746.0,0.0,0.98,0.0,0.0,0.0,219550,
2025-04-14,1476.0,1493.0,1476.0,1485.0,40987.0,-0.2686366689053056,2465.0,6.97,0.6,213.0,1.68,25.0,310870,
2025-04-14,11430.0,11640.0,11430.0,11580.0,7182.0,0.5208333333333333,23912.0,4.65,0.48,2491.0,3.45,400.0,210540,
2025-04-14,14240.0,14370.0,14000.0,14340.0,14888.0,1.0570824524312896,11581.0,24.31,1.24,590.0,1.39,200.0,104460,
2025-04-14,5240.0,5380.0,5240.0,5380.0,58156.0,2.6717557251908395,6651.0,92.76,0.81,58.0,0.0,0.0,079810,
2025-04-14,1780.0,1835.0,1701.0,1765.0,1593404.0,-1.9444444444444444,541.0,19.61,3.26,90.0,0.0,0.0,113810,
2025-04-14,1910.0,1979.0,1893.0,1954.0,9627.0,2.3036649214659684,4791.0,0.0,0.41,0.0,0.0,0.0,043360,
2025-04-14,2555.0,2595.0,2520.0,2570.0,15478.0,0.1949317738791423,4574.0,0.0,0.56,0.0,0.0,0.0,197140,
2025-04-14,7340.0,7400.0,7290.0,7390.0,12119.0,0.6811989100817438,5993.0,15.62,1.23,473.0,2.71,200.0,068930,
2025-04-14,1732.0,1768.0,1731.0,1768.0,133632.0,2.1965317919075145,2288.0,19.22,0.77,92.0,1.13,20.0,033130,
2025-04-14,7650.0,7770.0,7570.0,7720.0,96662.0,1.7127799736495388,13084.0,6.44,0.59,1199.0,3.24,250.0,105740,
2025-04-14,3050.0,3065.0,3000.0,3020.0,73612.0,1.0033444816053512,4435.0,6.57,0.68,460.0,1.66,50.0,263020,
2025-04-14,7040.0,7220.0,7000.0,7130.0,81075.0,2.5899280575539567,7094.0,28.75,1.01,248.0,0.0,0.0,290550,
2025-04-14,2760.0,3295.0,2760.0,2870.0,585097.0,3.052064631956912,10242.0,12.32,0.28,233.0,1.74,50.0,066670,
2025-04-14,3200.0,3350.0,3150.0,3185.0,99583.0,-0.46875,7353.0,0.0,0.43,0.0,0.0,0.0,187220,
2025-04-14,6880.0,7270.0,6700.0,7110.0,1017386.0,8.054711246200608,2488.0,0.0,2.86,0.0,0.0,0.0,383930,
2025-04-14,921.0,929.0,916.0,926.0,54693.0,0.5428881650380022,2079.0,37.04,0.45,25.0,0.0,0.0,131180,
2025-04-14,5950.0,6200.0,5830.0,6200.0,239485.0,7.638888888888889,1224.0,0.0,5.07,0.0,0.0,0.0,315640,
2025-04-14,2375.0,2405.0,2290.0,2340.0,76057.0,-0.6369426751592357,1426.0,0.0,1.64,0.0,0.0,0.0,223310,
2025-04-14,2600.0,2795.0,2600.0,2735.0,22354.0,4.3893129770992365,1104.0,0.0,2.48,0.0,0.0,0.0,317120,
2025-04-14,8970.0,8990.0,8410.0,8760.0,255476.0,-2.341137123745819,1169.0,0.0,7.49,0.0,0.0,0.0,462510,
2025-04-14,0.0,0.0,0.0,1923.0,0.0,0.0,853.0,18.49,2.25,104.0,0.0,0.0,042510,
2025-04-14,7890.0,8110.0,7800.0,8050.0,87504.0,3.0729833546734953,2254.0,43.05,3.57,187.0,0.37,30.0,232680,
2025-04-14,2570.0,3000.0,2570.0,2840.0,602633.0,14.516129032258066,726.0,0.0,3.91,0.0,0.0,0.0,418420,
2025-04-14,4300.0,4580.0,4175.0,4510.0,310504.0,7.765830346475508,2204.0,0.0,2.05,0.0,0.0,0.0,300120,
2025-04-14,2315.0,2350.0,2290.0,2340.0,26921.0,1.079913606911447,3605.0,11.88,0.65,197.0,4.27,100.0,171120,
2025-04-14,2345.0,2400.0,2300.0,2365.0,134754.0,1.284796573875803,810.0,0.0,2.92,0.0,0.0,0.0,388790,
2025-04-14,8100.0,8140.0,7450.0,7730.0,308448.0,-0.8974358974358974,573.0,0.0,13.49,0.0,0.0,0.0,347700,
2025-04-14,14180.0,14320.0,13290.0,14030.0,25141.0,-0.7779349363507779,3552.0,0.0,3.95,0.0,0.0,0.0,214260,
2025-04-14,3920.0,4040.0,3780.0,3920.0,130701.0,3.293807641633729,3421.0,0.0,1.15,0.0,0.0,0.0,171010,
2025-04-14,2185.0,2240.0,2150.0,2225.0,802179.0,2.5345622119815667,3068.0,0.0,0.73,0.0,0.0,0.0,084650,
2025-04-14,1532.0,1600.0,1520.0,1579.0,46939.0,3.0678851174934727,1889.0,17.35,0.84,91.0,1.9,30.0,217500,
2025-04-14,9720.0,9800.0,9620.0,9650.0,25772.0,-0.720164609053498,12215.0,9.62,0.79,1003.0,9.33,900.0,038390,
2025-04-14,3455.0,3695.0,3455.0,3590.0,55329.0,4.057971014492753,804.0,0.0,4.47,0.0,0.0,0.0,294140,
2025-04-14,10760.0,10810.0,10530.0,10660.0,69961.0,-0.929368029739777,4931.0,24.45,2.16,436.0,0.0,0.0,443250,
2025-04-14,7100.0,7480.0,7100.0,7450.0,56129.0,5.077574047954866,8212.0,0.0,0.91,0.0,0.0,0.0,228670,
2025-04-14,6360.0,6390.0,6300.0,6330.0,6563.0,-0.4716981132075472,15265.0,5.08,0.41,1246.0,1.58,100.0,228850,
2025-04-14,3050.0,3150.0,2965.0,3140.0,31506.0,5.016722408026756,4211.0,0.0,0.75,0.0,0.0,0.0,412350,
2025-04-14,10750.0,10780.0,10380.0,10480.0,472009.0,-2.0560747663551404,1997.0,5240.0,5.25,2.0,0.0,0.0,199550,
2025-04-14,13770.0,13870.0,13410.0,13660.0,226463.0,1.9402985074626864,1671.0,37.22,8.17,367.0,0.0,0.0,281740,
2025-04-14,284000.0,284500.0,278000.0,284000.0,142576.0,2.527075812274368,6735.0,0.0,42.17,0.0,0.0,0.0,277810,
2025-04-14,3590.0,4545.0,3525.0,4280.0,7987793.0,20.903954802259886,1530.0,62.03,2.8,69.0,0.33,14.0,215100,
2025-04-14,23450.0,24150.0,23100.0,23600.0,85669.0,2.1645021645021645,9226.0,332.39,2.56,71.0,0.0,0.0,090360,
2025-04-14,34500.0,34600.0,33650.0,34150.0,173373.0,1.0355029585798818,7466.0,0.0,4.57,0.0,0.0,0.0,108490,
2025-04-14,3030.0,3090.0,2825.0,3045.0,67648.0,1.1627906976744187,1760.0,57.45,1.73,53.0,1.97,60.0,067730,
2025-04-14,14320.0,14970.0,14320.0,14800.0,44942.0,3.4965034965034967,7484.0,24.92,1.98,594.0,0.34,50.0,071280,
2025-04-14,8730.0,8860.0,8650.0,8750.0,212817.0,-0.5681818181818182,913.0,0.0,9.58,0.0,0.0,0.0,032350,
2025-04-14,26950.0,27150.0,26900.0,27150.0,12833.0,0.7421150278293136,37351.0,8.29,0.73,3275.0,4.42,1200.0,089860,
2025-04-14,1620.0,1625.0,1600.0,1618.0,116930.0,0.0,4064.0,1.67,0.4,966.0,0.0,0.0,000400,
2025-04-14,62600.0,63300.0,62100.0,62600.0,28653.0,-0.7923930269413629,335809.0,10.8,0.19,5794.0,6.07,3800.0,023530,
2025-04-14,22300.0,22700.0,22100.0,22350.0,65048.0,0.2242152466367713,31088.0,0.0,0.72,0.0,0.89,200.0,020150,
2025-04-14,112000.0,114500.0,111500.0,113900.0,10210.0,1.6964285714285714,232340.0,14.28,0.49,7978.0,2.63,3000.0,280360,
2025-04-14,17400.0,17640.0,17400.0,17600.0,8482.0,1.8518518518518516,27576.0,6.34,0.64,2776.0,5.68,1000.0,286940,
2025-04-14,31550.0,32100.0,31500.0,31700.0,58601.0,1.1164274322169059,93569.0,4.44,0.34,7147.0,6.31,2000.0,004000,
2025-04-14,20600.0,20850.0,20350.0,20700.0,38703.0,0.7299270072992701,95749.0,0.0,0.22,0.0,7.25,1500.0,004990,
2025-04-14,25400.0,26000.0,24750.0,25300.0,164.0,-0.7843137254901961,0.0,0.0,0.0,0.0,6.13,1550.0,00499K,
2025-04-14,104300.0,105500.0,103900.0,105000.0,4791.0,0.7677543186180422,145622.0,6.36,0.72,16499.0,3.24,3400.0,005300,
2025-04-14,61400.0,61900.0,61100.0,61900.0,1340.0,0.8143322475570033,0.0,0.0,0.0,0.0,5.5,3405.0,005305,
2025-04-14,59100.0,60700.0,57900.0,58600.0,114489.0,-0.3401360544217687,368608.0,0.0,0.16,0.0,5.97,3500.0,011170,
2025-04-14,7020.0,7050.0,6900.0,7000.0,22573.0,0.7194244604316548,54020.0,0.0,0.13,0.0,4.29,300.0,071840,
2025-04-14,51000.0,54000.0,49900.0,53700.0,620760.0,8.59453993933266,8191.0,0.0,6.56,0.0,0.0,0.0,328130,
2025-04-14,845.0,882.0,836.0,852.0,88681.0,0.8284023668639053,2080.0,10.02,0.41,85.0,0.0,0.0,038060,
2025-04-14,8370.0,8630.0,8360.0,8540.0,89349.0,2.644230769230769,2190.0,0.0,3.9,0.0,0.0,0.0,474170,
2025-04-14,109200.0,113300.0,107800.0,110900.0,377866.0,2.7803521779425395,5241.0,0.0,21.16,0.0,0.0,0.0,141080,
2025-04-14,0.0,0.0,0.0,172300.0,0.0,0.0,36700.0,23.58,4.69,7308.0,1.74,3000.0,058470,
2025-04-14,2350.0,2635.0,2315.0,2330.0,285477.0,0.43103448275862066,2409.0,179.23,0.97,13.0,0.0,0.0,016100,
2025-04-14,3810.0,3845.0,3770.0,3800.0,30383.0,0.0,16422.0,10.83,0.23,351.0,5.26,200.0,012700,
2025-04-14,3325.0,3330.0,3220.0,3320.0,33121.0,0.0,1006.0,127.69,3.3,26.0,0.0,0.0,302550,
2025-04-14,769.0,776.0,737.0,752.0,476308.0,4.735376044568245,4065.0,0.0,0.18,0.0,0.0,0.0,073570,
2025-04-14,13400.0,13480.0,12930.0,13170.0,43658.0,-1.7164179104477613,10147.0,9.59,1.3,1374.0,0.0,0.0,377450,
2025-04-14,6250.0,6420.0,5900.0,6120.0,597119.0,0.16366612111292964,4451.0,21.47,1.37,285.0,0.7,43.0,277070,
2025-04-14,4280.0,4360.0,4265.0,4300.0,107391.0,1.5348288075560803,6259.0,5.16,0.69,833.0,2.33,100.0,042500,
2025-04-14,981.0,1118.0,853.0,855.0,23920230.0,-3.4988713318284423,1170.0,0.0,0.73,0.0,0.0,0.0,193250,
2025-04-14,5150.0,5550.0,5060.0,5460.0,226010.0,7.905138339920949,3866.0,49.19,1.41,111.0,0.0,0.0,219420,
2025-04-14,18130.0,18180.0,17500.0,18010.0,98926.0,0.5583472920156337,5925.0,24.05,3.04,749.0,0.0,0.0,439090,
2025-04-14,857.0,870.0,851.0,860.0,124498.0,0.3500583430571762,732.0,0.0,1.17,0.0,0.0,0.0,027740,
2025-04-14,3420.0,3475.0,3400.0,3440.0,62741.0,0.0,4168.0,26.46,0.83,130.0,0.0,0.0,195500,
2025-04-14,18450.0,20200.0,18320.0,18910.0,1748421.0,6.655386350817823,3271.0,0.0,5.78,0.0,0.0,0.0,377480,
2025-04-14,10160.0,10890.0,10060.0,10560.0,179545.0,5.4945054945054945,555.0,277.89,19.03,38.0,0.0,0.0,305090,
2025-04-14,9350.0,9680.0,9010.0,9620.0,105653.0,4.565217391304348,6629.0,10.81,1.45,890.0,0.83,80.0,098120,
2025-04-14,5120.0,5240.0,5120.0,5200.0,5380.0,1.9607843137254901,5650.0,0.0,0.92,0.0,0.0,0.0,424980,
2025-04-14,16000.0,16270.0,16000.0,16200.0,8890.0,1.8867924528301887,15952.0,0.0,1.02,0.0,1.85,300.0,038290,
2025-04-14,26050.0,26950.0,26050.0,26300.0,476.0,0.5736137667304015,60830.0,0.0,0.43,0.0,0.0,0.0,001080,
2025-04-14,35450.0,36200.0,35400.0,35650.0,3276.0,-0.5578800557880056,75136.0,4.64,0.47,7678.0,3.37,1200.0,267980,
2025-04-14,9590.0,9750.0,9580.0,9690.0,5653.0,1.1482254697286012,30646.0,2.44,0.32,3970.0,2.06,200.0,005990,
2025-04-14,10000.0,10260.0,10000.0,10160.0,45468.0,1.8036072144288577,9952.0,5.41,1.02,1878.0,1.48,150.0,093520,
